"id" "baseMean" "baseMeanA" "baseMeanB" "foldChange" "log2FoldChange" "pval" "padj"
"227" "ENSG00000008838.15" 1648.33208580017 1482.79956230754 1813.86460929281 1.22327026214525 0.290743179647607 4.37219189069193e-05 0.00142329147604282
"230" "ENSG00000008952.14" 3165.88374271766 3629.66746537713 2702.1000200582 0.744448367745294 -0.425756302736696 2.25772217010925e-09 7.80744798534528e-07
"232" "ENSG00000009307.13" 45183.3237776188 47910.8628459572 42455.7847092804 0.886141100104668 -0.174391657716947 0.00451499705095273 0.0474694769932947
"242" "ENSG00000009844.13" 2957.33799010368 3177.40012621281 2737.27585399455 0.861482893329256 -0.215105946091326 0.00142879454801468 0.0197178176293374
"245" "ENSG00000010017.11" 2502.45497920913 2692.98934088914 2311.92061752912 0.858496014977096 -0.22011665744053 0.00333096890540604 0.0377314825733669
"251" "ENSG00000010256.8" 5365.82731093382 4989.81487536931 5741.83974649833 1.15071197828223 0.202526773954462 0.0016405534351442 0.0219446072399934
"252" "ENSG00000010270.11" 1871.90106911126 2018.94495566663 1724.85718255588 0.854335913277215 -0.227124665400338 0.00110178099834392 0.0162203025081637
"278" "ENSG00000011028.11" 7491.72145319584 6600.97048632536 8382.47242006631 1.26988485063394 0.344697683650172 3.761026550966e-05 0.00127808855437315
"283" "ENSG00000011132.9" 203.901531785592 176.755656738672 231.047406832511 1.30715707262545 0.386432510897878 0.0103978657504269 0.0886822869292042
"285" "ENSG00000011198.5" 611.633283306623 659.632719916694 563.633846696552 0.854466174400406 -0.226904713566048 0.00761028233361088 0.0701830432206339
"286" "ENSG00000011201.8" 1540.80346969429 1652.6985279135 1428.90841147508 0.86459108381917 -0.209910136511739 0.00418461024422729 0.0448349258772455
"287" "ENSG00000011243.15" 627.968467031785 530.414853442371 725.5220806212 1.36783892063465 0.451898345659269 0.000115232914970399 0.00298283952165323
"289" "ENSG00000011260.11" 2247.06370709809 2484.89545270978 2009.23196148641 0.808578066854017 -0.306541024681294 7.77325140687112e-05 0.0022247978061145
"298" "ENSG00000011426.8" 21591.1501003893 23048.8927239017 20133.4074768769 0.873508663433474 -0.195106083066988 0.00164689904362509 0.0219872700220579
"303" "ENSG00000011485.12" 3040.01953517946 2758.99152672576 3321.04754363316 1.20371792064705 0.267497350434171 6.83916766650257e-05 0.00201541360541132
"305" "ENSG00000011566.12" 1975.91758961983 2100.23613394717 1851.59904529248 0.881614698159012 -0.181779818364461 0.00803390437141606 0.0733517580773694
"311" "ENSG00000012061.13" 1510.53766776973 1373.20137903403 1647.87395650543 1.20002352288971 0.263062685853565 0.000230587766559171 0.00497820149345192
"313" "ENSG00000012171.15" 763.914526148926 672.842935204944 854.986117092908 1.27070683566364 0.345631225056142 0.00259971714022022 0.0314530557235675
"314" "ENSG00000012174.9" 695.307424235528 768.985411216413 621.629437254644 0.808376112456184 -0.306901404231293 0.00312333940066488 0.0361147582032803
"319" "ENSG00000012660.11" 7237.53849182579 8039.08358512792 6435.99339852366 0.800587943933071 -0.320868204566524 8.6837008028364e-05 0.00243597158586954
"327" "ENSG00000013288.6" 1185.93787244495 1094.99009511532 1276.88564977459 1.16611616440248 0.221711511917272 0.00323824641760988 0.0370304002686105
"330" "ENSG00000013306.13" 3980.18202869239 3682.02068896132 4278.34336842346 1.16195527669084 0.216554540912805 0.00222337471593722 0.0278177399804329
"331" "ENSG00000013364.16" 4144.74381798946 3665.34036316919 4624.14727280973 1.26158741471188 0.335240173339253 2.98090138682708e-07 3.31727658485498e-05
"338" "ENSG00000013561.15" 847.981428475531 911.077764182902 784.885092768159 0.861490778969983 -0.215092740347148 0.00885024324059112 0.0789428098735647
"343" "ENSG00000013619.11" 657.557765789964 609.586010256182 705.529521323746 1.15739126136973 0.21087665650771 0.0100394116084961 0.0863012796513169
"345" "ENSG00000013810.16" 4582.57178296569 4236.57107594145 4928.57248998994 1.16333997509878 0.218272772402642 0.000885791408572926 0.0139044102493971
"346" "ENSG00000014123.9" 1104.92021407376 1247.09357843959 962.746849707926 0.771992468209603 -0.373341322691495 8.32703446799498e-07 6.97876876847046e-05
"348" "ENSG00000014164.6" 1162.0611939259 969.785423502088 1354.33696434971 1.39653260559323 0.481849257383364 1.64045898261779e-10 1.00246433829023e-07
"349" "ENSG00000014216.13" 3372.9208240581 3117.36550654498 3628.47614157122 1.16395595381842 0.219036465110418 0.0011388207341698 0.016597240088955
"352" "ENSG00000014824.11" 2753.87692863784 2915.79935082701 2591.95450644867 0.88893445487376 -0.169851048289822 0.0114957976499822 0.0949238730803856
"356" "ENSG00000015153.12" 627.796349747557 682.201181988335 573.391517506778 0.840502087427609 -0.25067669241852 0.00365483087208121 0.0405559314865667
"357" "ENSG00000015171.16" 1365.50249379334 1474.48166208293 1256.52332550375 0.852179689863837 -0.230770426945381 0.00185195753349863 0.0241329535379065
"361" "ENSG00000015479.15" 19256.3938421654 20748.2185221646 17764.5691621661 0.856197323311824 -0.223984769573031 0.000254752995153674 0.00541400630091078
"373" "ENSG00000017260.17" 4157.32543078894 4459.31771761423 3855.33314396365 0.864556729998211 -0.20996746196043 0.00141716091518975 0.0196416403214079
"376" "ENSG00000017797.9" 7349.28750387482 7929.44653742452 6769.12847032512 0.853669728193126 -0.228250073821166 0.000338781444906892 0.00671624091576372
