"id" "baseMean" "baseMeanA" "baseMeanB" "foldChange" "log2FoldChange" "pval" "padj"
"107" "ENSG00000005812.8" 2902.79389931798 3298.19759062905 2507.3902080069 0.760230440750724 -0.395491300888676 3.37238843855183e-09 1.01798466883759e-07
"111" "ENSG00000005889.13" 1926.54950164345 2116.06054503736 1737.03845824955 0.820883155882896 -0.284751210795185 0.000332698980847301 0.00249860780847316
"112" "ENSG00000005893.13" 5790.99191799156 6892.25099376932 4689.73284221379 0.680435585769201 -0.555469501107931 8.14315517032246e-18 1.46774488162425e-15
"113" "ENSG00000005961.15" 77.4853969613643 47.9641325582646 107.006661364464 2.23097251335625 1.15767273900164 3.50332313881923e-05 0.00035781402592421
"116" "ENSG00000006015.15" 229.493758816362 192.478676590929 266.508841041795 1.38461488702045 0.469484764833866 2.65128507178454e-05 0.000279109963228851
"117" "ENSG00000006016.8" 26.7306727288787 19.7899719595869 33.6713734981705 1.70143613982531 0.766753003500221 0.00849523137049772 0.0401545976686635
"118" "ENSG00000006025.9" 617.03861396916 443.112664090634 790.964563847687 1.7850190887027 0.835939502282089 7.76075820748186e-16 1.01678975809117e-13
"122" "ENSG00000006062.11" 1154.87940273602 1022.0325093711 1287.72629610093 1.25996608160079 0.333384896768853 0.000324464925961267 0.00244088427534963
"125" "ENSG00000006118.12" 866.894488650641 740.373899967972 993.41507733331 1.34177484832499 0.424142605624152 1.01362597588139e-05 0.000121006451684278
"126" "ENSG00000006125.14" 28814.9839817137 31533.5746377624 26096.3933256649 0.827574850788204 -0.27303829115202 1.95158101199363e-05 0.000214350824642429
"128" "ENSG00000006194.8" 602.969226950206 552.86619155536 653.072262345053 1.18124832431476 0.240312282769057 0.00329854873614717 0.0178692402172587
"130" "ENSG00000006282.17" 975.216584330522 808.795856764931 1141.63731189611 1.41152715156393 0.497256880151326 0.00028175479423048 0.00216076684547339
"132" "ENSG00000006327.11" 1259.16243144296 1119.09037301129 1399.23448987463 1.25033198713837 0.322311208972571 9.04507243166716e-06 0.000110001344993855
"135" "ENSG00000006451.5" 4123.91114028761 4644.21293275585 3603.60934781938 0.775935427594836 -0.365991496811121 2.94866651410221e-08 7.10212602225914e-07
"137" "ENSG00000006459.8" 300.847814308637 334.647670530708 267.047958086565 0.797997361413157 -0.325544118718496 0.000942315764018294 0.00617945113640767
"142" "ENSG00000006576.14" 3584.83495896236 4206.79604453628 2962.87387338845 0.70430651783953 -0.505724661015347 4.45083229413814e-14 4.21841497251719e-12
"147" "ENSG00000006634.5" 2475.31775568859 2784.15302288828 2166.4824884889 0.778147778041807 -0.36188393144645 9.71951706597664e-08 2.02725071004203e-06
"152" "ENSG00000006704.8" 1286.44927885656 1161.89321542113 1411.00534229199 1.21440191195245 0.280245967244591 0.000138234667519082 0.00117200563408049
"154" "ENSG00000006715.13" 2672.25917896084 2879.68175304785 2464.83660487383 0.855940626864426 -0.224417368703741 0.000866907898652661 0.00575514628396578
"164" "ENSG00000007038.8" 484.037345048456 442.228522858383 525.84616723853 1.18908243149871 0.249848731393246 0.00463836744410601 0.0238079956612532
"167" "ENSG00000007080.8" 1640.34462080721 1465.17644769009 1815.51279392433 1.23910863895373 0.309302681432353 0.00224772987893606 0.0129506121738699
"169" "ENSG00000007168.10" 7521.52848340839 8220.58462392948 6822.47234288731 0.829925443870211 -0.268946356728957 3.64343920300609e-05 0.000369342396710454
"172" "ENSG00000007202.12" 10403.1478536546 11228.2096953796 9578.08601192964 0.853037685595683 -0.229318616390654 0.000729139988424354 0.00494799632623465
"183" "ENSG00000007376.5" 491.099735083654 434.857143271769 547.34232689554 1.25867157838884 0.331901893827698 0.00445955587282949 0.0230228263620148
"184" "ENSG00000007384.13" 551.990570230452 425.530222207245 678.45091825366 1.59436599998586 0.672982850001853 1.16312821364116e-14 1.21706926032748e-12
"185" "ENSG00000007392.14" 469.834662419893 427.833691970854 511.835632868932 1.19634250989237 0.258630488684249 0.00457297642856961 0.023538222349894
"187" "ENSG00000007516.11" 19.7090350476284 12.5816207132033 26.8364493820535 2.13298826866486 1.09287603094545 0.0100993462600265 0.0464275121745755
"188" "ENSG00000007520.3" 617.69165433134 551.311341635525 684.071967027155 1.24080880505339 0.311280829205683 0.000291068167442356 0.0022234413515893
"189" "ENSG00000007541.12" 701.550242609008 598.289014931395 804.811470286622 1.3451884460538 0.427808292591118 5.90317179977012e-07 9.87514501397166e-06
"190" "ENSG00000007545.13" 417.061835231599 365.26927285306 468.854397610137 1.28358565161528 0.360179567855472 9.3893665191552e-05 0.00084204551855133
"191" "ENSG00000007866.16" 1321.44539626482 1213.09031163968 1429.80048088996 1.17864306323357 0.237126882975795 0.00087175890801364 0.00578365665312369
"197" "ENSG00000007968.6" 1104.77710710534 1006.72418584869 1202.83002836199 1.19479599802003 0.256764310449385 0.00057696566870758 0.00402662119105635
"203" "ENSG00000008128.20" 273.878833290202 230.901875331365 316.85579124904 1.37225300051948 0.456546493861451 3.25827116598701e-05 0.00033542228952726
"204" "ENSG00000008130.13" 1935.01234236005 1804.43439674642 2065.59028797368 1.14473005596554 0.195007429907505 0.00429273686321679 0.0222833562292036
"210" "ENSG00000008282.5" 8594.68964810404 9628.39738094946 7560.98191525863 0.785279378914982 -0.348722081814848 4.25412717756905e-08 9.79303250755751e-07
"211" "ENSG00000008283.13" 4021.16398222944 3752.8615028547 4289.46646160418 1.14298554805214 0.192807162182912 0.00294460211019957 0.0162286930696173
"212" "ENSG00000008294.18" 6936.94440662195 7711.87318373774 6162.01562950615 0.799029688727271 -0.323678985997107 6.36358630082919e-07 1.05100290271428e-05
"214" "ENSG00000008311.12" 117.549475988309 138.429613023524 96.6693389530937 0.698328463409532 -0.518022317664428 0.00231327096676061 0.0132840543803921
"217" "ENSG00000008382.13" 296.151317079034 244.586310147928 347.716324010139 1.42165080212313 0.507567141530972 0.000429648336405403 0.00311058612161442
"225" "ENSG00000008710.15" 836.92744290326 666.805559939278 1007.04932586724 1.51025934150721 0.594796310199336 5.46959606401121e-08 1.21910610770549e-06
"227" "ENSG00000008838.15" 1816.94583186829 1662.31998329023 1971.57168044636 1.18603620257517 0.246148047386892 0.000271370925195766 0.00209245504190266
"229" "ENSG00000008869.9" 2435.41140234237 2610.56263664754 2260.2601680372 0.865813421331962 -0.207871930351201 0.00345829718721288 0.0186033614139571
"230" "ENSG00000008952.14" 7617.1223340487 8778.60961630104 6455.63505179636 0.735382404954978 -0.443433436415058 8.67687630009023e-12 4.84407652813205e-10
"232" "ENSG00000009307.13" 35838.8232408613 39159.6393687 32518.0071130225 0.83039598007672 -0.268128635220252 2.08013806500066e-05 0.000226160617652896
"233" "ENSG00000009335.15" 7282.22144265397 7917.85419548878 6646.58868981916 0.839443178128498 -0.252495422383383 0.000119344534001222 0.00103257526615597
"234" "ENSG00000009413.13" 1344.98481861997 1592.40598430656 1097.56365293338 0.689248636183277 -0.536903587310684 1.00642899825578e-11 5.51537241188254e-10
"235" "ENSG00000009694.11" 115.465654280254 131.441341262949 99.4899672975596 0.756915338367776 -0.401796152334865 0.00507423305408116 0.0258157505453351
"237" "ENSG00000009724.14" 35.494373739817 19.1448923882866 51.8438550913474 2.70797317842679 1.43721344956937 4.93790062209264e-08 1.11737022640125e-06
"241" "ENSG00000009830.9" 1063.18329447309 957.648600929317 1168.71798801687 1.22040379621787 0.287358572718635 0.000278739909074399 0.00214027772586996
"242" "ENSG00000009844.13" 2553.44064703227 2851.66955545451 2255.21173861003 0.79083908382596 -0.338543923050704 6.35049408363319e-07 1.0493964309266e-05
"243" "ENSG00000009950.13" 29.0844431044256 16.969366123285 41.1995200855663 2.42787619680344 1.27969485700895 2.23702454831903e-05 0.000241032824691376
"244" "ENSG00000009954.8" 8642.3868327786 9593.95471623422 7690.81894932298 0.80163177509157 -0.318988399654539 1.49980904796139e-06 2.22171238639107e-05
"245" "ENSG00000010017.11" 3455.4252583287 3754.16342833129 3156.6870883261 0.840849672260869 -0.250080197462022 0.000179220085732657 0.00146255972607059
"246" "ENSG00000010030.11" 80.7713355723266 68.2746837866836 93.2679873579696 1.36606985466787 0.450031258449514 0.00791807895974531 0.0378741429855466
"247" "ENSG00000010072.13" 837.020254040008 917.894009507369 756.146498572646 0.82378410877577 -0.279661798751013 0.00140444480751239 0.00866852691762698
"252" "ENSG00000010270.11" 1125.56091582799 1216.17432176744 1034.94750988854 0.850986154998299 -0.232792434512877 0.00206142390677084 0.0120395804946485
"257" "ENSG00000010310.6" 49.1033229302369 30.0212533646957 68.1853924957782 2.27123736865572 1.18347849102365 4.54579337784376e-05 0.000446306451851146
"260" "ENSG00000010322.13" 1370.90328305924 1030.5706582417 1711.23590787677 1.66047412100436 0.731595238173583 1.68367376151214e-22 6.90793621466732e-20
"273" "ENSG00000010818.6" 1315.66329704891 1473.01418323184 1158.31241086598 0.786355232727361 -0.346746903626754 3.06514390194249e-06 4.17550533640763e-05
"276" "ENSG00000011009.8" 1756.3182987212 1504.17952849967 2008.45706894273 1.33525089983511 0.417110856472855 1.65978492349482e-09 5.45367897622925e-08
"277" "ENSG00000011021.19" 550.148347902426 481.753977708141 618.542718096711 1.28393899525089 0.360576656245381 5.45058566405346e-05 0.000523115303713496
"282" "ENSG00000011114.12" 2322.95387825895 2611.17824307528 2034.72951344263 0.77923807723147 -0.359863918890583 1.95298289275921e-07 3.7707685796915e-06
"283" "ENSG00000011132.9" 301.762370928618 243.372280774608 360.152461082628 1.47984174671138 0.565442903258287 1.83204179960913e-08 4.62190351095567e-07
"285" "ENSG00000011198.5" 795.224165634904 855.959343763889 734.488987505919 0.858088638037607 -0.220801413301971 0.00646803295984467 0.0318167224726103
"286" "ENSG00000011201.8" 27.5376301540938 36.2031726593464 18.8720876488412 0.521282701558176 -0.939862109095602 0.001028916557894 0.00664946655093278
"287" "ENSG00000011243.15" 952.085290364971 865.673544676366 1038.49703605358 1.1996404908525 0.262602122689618 0.000554018960333594 0.00388823300047763
"288" "ENSG00000011258.13" 973.089804935311 1046.80809573501 899.371514135614 0.859156055250154 -0.219007891710725 0.0103532231380119 0.047496572589302
"289" "ENSG00000011260.11" 2685.45147458829 2926.92864325462 2443.97430592197 0.834996203803717 -0.260158456301872 0.000124822410901136 0.00107549389796055
"295" "ENSG00000011376.7" 844.543505438821 913.381362716454 775.705648161187 0.84926809307143 -0.235708045831901 0.0044475092826688 0.0229758506382006
"296" "ENSG00000011405.11" 7880.36266946749 9258.89693899421 6501.82839994076 0.702224945669074 -0.50999484780879 1.12909584873761e-10 4.86290977283648e-09
"298" "ENSG00000011426.8" 32659.318629867 41673.6662119764 23644.9710477576 0.56738399082734 -0.817602650443301 1.62071483602184e-37 4.59428454698481e-34
"299" "ENSG00000011451.15" 1016.66962079425 886.238735033272 1147.10050655523 1.29434706610083 0.372224513316732 5.62548200933226e-07 9.48695403001615e-06
"300" "ENSG00000011454.14" 2265.89521864435 2429.66890225469 2102.12153503401 0.865188476126636 -0.208913645428518 0.001763215779848 0.0105336530857088
"302" "ENSG00000011478.9" 557.295530321468 511.811459053823 602.779601589114 1.17773760420187 0.236018147585882 0.00456725285465405 0.0235165255141715
"305" "ENSG00000011566.12" 2546.10436612586 2858.38625563151 2233.82247662021 0.781497767217149 -0.355686343516994 1.40978300834869e-07 2.81974687404291e-06
"306" "ENSG00000011590.11" 14.983354684508 8.39458870583197 21.5721206631841 2.5697650497394 1.36163646172625 0.000320277497585449 0.00241520989835779
"310" "ENSG00000012048.17" 5234.05507452685 5964.40342435359 4503.70672470011 0.755097602269955 -0.405264958780725 1.05991804134523e-09 3.66818694397637e-08
"311" "ENSG00000012061.13" 1254.59821474231 1088.02245926439 1421.17397022023 1.3061991120855 0.385374832659955 2.04156338535589e-07 3.9247860346589e-06
"313" "ENSG00000012171.15" 567.892771444408 507.325002934244 628.460539954571 1.23877304749364 0.308911899143718 0.000275934710065323 0.00212449287142146
"314" "ENSG00000012174.9" 2175.66595845235 2492.07782772203 1859.25408918267 0.746065820457215 -0.422625179342111 6.53491848466379e-10 2.34490020930709e-08
"315" "ENSG00000012211.10" 459.082516014379 419.405844189876 498.759187838882 1.18920419147302 0.249996453294864 0.00464054969382719 0.0238113576687377
"319" "ENSG00000012660.11" 9064.64898003735 10217.8179676749 7911.47999239979 0.77428273017082 -0.369067630668935 5.95190415268403e-09 1.68108945008146e-07
"322" "ENSG00000012822.13" 1179.85853843123 1016.81367956829 1342.90339729416 1.32069761085858 0.401300182516752 0.0019669414474548 0.0115867494104557
"323" "ENSG00000012963.11" 1879.02920667237 2005.54491107469 1752.51350227005 0.87383408498738 -0.194568713889853 0.00756606566699177 0.0364081882142187
"324" "ENSG00000012983.9" 3987.6520739991 4303.98071870468 3671.32342929352 0.853006476850211 -0.229371398966066 0.00186446993363302 0.0110633494710837
"330" "ENSG00000013306.13" 5816.2693800853 5065.57999461751 6566.95876555309 1.29638832523243 0.374497933478113 8.86791761829655e-08 1.86585294989017e-06
"331" "ENSG00000013364.16" 4052.56005904589 3526.90981399555 4578.21030409624 1.29807977678616 0.37637905054584 0.00196367715071703 0.011574930229425
"333" "ENSG00000013375.13" 2444.90588508841 2625.68586371938 2264.12590645745 0.862298852175039 -0.213740135284508 0.00139117621084475 0.0086002491289772
"336" "ENSG00000013503.7" 785.756371867451 895.273756231627 676.238987503274 0.75534324869489 -0.404795701236528 8.84705341794157e-07 1.40605922364044e-05
"338" "ENSG00000013561.15" 1340.25618006393 1440.3681494589 1240.14421066897 0.860991136977625 -0.215929708257393 0.0033602988982965 0.0181627388189776
"339" "ENSG00000013563.11" 535.381999187808 469.546038419492 601.217959956124 1.2804238791575 0.356621487666915 0.00037847822744693 0.00279132168596267
"340" "ENSG00000013573.14" 1455.69892727766 1233.19181747839 1678.20603707692 1.36086374665418 0.444522627557079 1.43671199129716e-09 4.79652605060257e-08
"343" "ENSG00000013619.11" 539.606052021077 491.557344265469 587.654759776685 1.19549583915751 0.257609108855674 0.0023058602897064 0.0132439372911448
"345" "ENSG00000013810.16" 4220.83721585756 3850.5950402134 4591.07939150172 1.19230387603867 0.253751974544131 5.87868218640586e-05 0.000559380738286566
"346" "ENSG00000014123.9" 1624.21402871359 1994.24479568934 1254.18326173784 0.628901358774421 -0.66909434227686 1.3515129318774e-16 1.97853879069489e-14
"348" "ENSG00000014164.6" 484.364513411493 444.38597083406 524.343055988927 1.17992711382134 0.238697744522572 0.00581741432404245 0.0290377162561696
"352" "ENSG00000014824.11" 3308.65748157765 3640.63024201382 2976.68472114148 0.817628960719429 -0.290481796916214 1.00439472833722e-05 0.000120134393628735
"353" "ENSG00000014914.17" 436.765839310538 358.278437414124 515.253241206952 1.43813634146055 0.524200455905692 2.68872502690697e-05 0.000282860404146468
"356" "ENSG00000015153.12" 593.042040262379 661.662729519787 524.421351004971 0.792581065259001 -0.335369593116716 4.47289432535783e-05 0.000440397192463871
"357" "ENSG00000015171.16" 4821.61873783781 5338.16655838142 4305.07091729419 0.806469949974646 -0.31030731703061 2.14051400810697e-06 3.0338867182178e-05
"361" "ENSG00000015479.15" 16100.9651858899 17824.3881088269 14377.5422629529 0.80662192582268 -0.310035472870668 7.90288851733977e-07 1.27484671364557e-05
"368" "ENSG00000016391.8" 75.2760574064837 62.7416051932636 87.8105096197037 1.39955790657922 0.484971179519891 0.00493677456241393 0.0251821535097646
"373" "ENSG00000017260.17" 11037.9699730922 12623.865358477 9452.07458770737 0.7487464670526 -0.417450804301757 6.86084057574522e-11 3.10951643652453e-09
"376" "ENSG00000017797.9" 3973.61558591533 4220.93368118234 3726.29749064833 0.882813560246354 -0.179819304927833 0.00628479918599259 0.0310230502164985
"380" "ENSG00000018408.12" 5929.10209309542 6634.85769279641 5223.34649339444 0.787258255601401 -0.345091113593362 6.46520331122648e-07 1.06665592407759e-05
"381" "ENSG00000018510.10" 5028.6211656117 5749.31412000393 4307.92821121948 0.749294284727052 -0.416395647589186 2.06891888447452e-10 8.41108587427437e-09
"385" "ENSG00000018699.9" 2189.54701743653 2406.75476937957 1972.3392654935 0.819501550630328 -0.287181415746193 3.78578190449018e-05 0.000380636877712023
"388" "ENSG00000019144.14" 728.680983285463 645.858488904841 811.503477666085 1.25647257349225 0.329379180157239 4.39519454518553e-05 0.00043370555793663
"396" "ENSG00000019995.6" 1194.84545044824 1298.32292846126 1091.36797243523 0.840598242941528 -0.250511653984192 0.000747477681258413 0.00505154942717812
"397" "ENSG00000020129.13" 697.1730663746 614.081561608406 780.264571140794 1.27062041904844 0.34553310874939 1.95329937987679e-05 0.000214388529613932
"404" "ENSG00000020922.10" 1760.11386501785 1894.36012537749 1625.86760465821 0.858267434410984 -0.220500836229097 0.00152804269756283 0.00932252541487069
"409" "ENSG00000021574.9" 1845.04439874899 2181.13955920871 1508.94923828927 0.691816913740585 -0.531537809318504 4.99593423783443e-12 2.95043979932108e-10
"412" "ENSG00000021776.8" 2808.29132802379 3237.82161854672 2378.76103750086 0.734679459756205 -0.444813154716613 8.30827971383061e-11 3.68925559886524e-09
"413" "ENSG00000021826.12" 203.932501659273 251.363273446364 156.501729872183 0.62261175917403 -0.683595269860143 3.44528964107053e-09 1.03636508610806e-07
"421" "ENSG00000022976.13" 234.277730314869 189.08782400396 279.467636625779 1.47797796128811 0.5636247570501 9.24101933611882e-07 1.45900488576636e-05
"424" "ENSG00000023191.14" 4685.54143661324 3979.4448257055 5391.63804752098 1.35487191899064 0.438156474774118 1.8193916839613e-09 5.86077184806625e-08
"425" "ENSG00000023228.11" 4007.11537685124 4387.88630414507 3626.34444955741 0.826444487891982 -0.275010177647574 3.73450802065263e-05 0.000376737072468426
"426" "ENSG00000023287.10" 4180.52191019264 4945.51585611799 3415.52796426729 0.690631283699559 -0.534012409094554 7.40667271927447e-12 4.23770401343884e-10
"427" "ENSG00000023318.7" 2020.12201638387 2295.67157564074 1744.57245712701 0.759939912851027 -0.396042743250701 1.16115736952933e-08 3.06580940699945e-07
"430" "ENSG00000023516.8" 4139.02207617286 4870.4493957706 3407.59475657513 0.699646886698837 -0.515301120462993 7.69168871691953e-08 1.64388099774493e-06
"431" "ENSG00000023572.6" 479.316688892829 534.022983627907 424.61039415775 0.795116328651516 -0.330762147080058 0.00118982777572143 0.00753936388997065
"432" "ENSG00000023608.4" 1894.66186087907 2132.37495600462 1656.94876575351 0.777043812622006 -0.363932149445491 0.000358576886778519 0.00266408017239166
"433" "ENSG00000023697.10" 1741.79222914649 1884.53643347828 1599.0480248147 0.848510008301271 -0.236996418217295 0.000518357185277723 0.00367517365878353
"434" "ENSG00000023734.8" 5603.01237387771 6045.9785967409 5160.04615101451 0.853467485610361 -0.228591902667984 0.000554181296459464 0.00388849711660643
"436" "ENSG00000023892.10" 933.450846936214 811.123126779883 1055.77856709254 1.30162552667427 0.380314449642791 0.000185730975299178 0.00151015991441434
"438" "ENSG00000023909.7" 3268.44397242487 3726.49615304446 2810.39179180527 0.754164683494774 -0.407048502270307 3.79379462154214e-07 6.77537822960636e-06
"439" "ENSG00000024048.8" 3949.7090569617 4441.80701588823 3457.61109803517 0.778424430793003 -0.361371105180973 5.24210677691435e-08 1.17427710860448e-06
"441" "ENSG00000024526.14" 5338.40466791586 6241.83314247512 4434.9761933566 0.710524631486379 -0.493043431193705 1.19186938734573e-10 5.11208682753985e-09
"445" "ENSG00000025293.13" 2310.22337797789 2516.66436608192 2103.78238987386 0.835940786633041 -0.258527341404617 0.000164609014977534 0.00136257985267573
"448" "ENSG00000025708.10" 439.637580327049 364.221258220932 515.053902433167 1.41412367018056 0.499908294513871 0.000259475896480153 0.00201669426820641
"449" "ENSG00000025770.16" 1857.05673355715 1576.3744120193 2137.739055095 1.35611123778431 0.439475523325041 2.00655538305916e-08 5.02557509675107e-07
"451" "ENSG00000025796.11" 3401.94281237517 3915.82208856594 2888.0635361844 0.737536964362462 -0.439212737774987 3.15425365484891e-11 1.54404925377549e-09
"454" "ENSG00000026036.18" 66.472708785265 38.5828089901931 94.3626085803369 2.44571639675903 1.29025711984611 3.27323780290375e-11 1.59229487004906e-09
"455" "ENSG00000026103.17" 1380.17896436896 1542.5041704586 1217.85375827931 0.789530285624597 -0.340933487342196 2.17008907825538e-06 3.07161677885425e-05
"457" "ENSG00000026508.14" 22950.090875259 25943.1299845477 19957.0517659702 0.769261526186588 -0.378453939627012 1.89251394044746e-09 6.0837494526838e-08
"462" "ENSG00000027001.7" 802.785456584981 884.063540676307 721.507372493656 0.816126148513832 -0.293135928267535 0.000146926610884235 0.00123389862122063
"465" "ENSG00000027697.10" 789.29201692168 909.542911393332 669.041122450029 0.735579502703311 -0.443046816007946 4.25551890441294e-08 9.79303250755751e-07
"466" "ENSG00000027847.11" 453.635441977985 385.461505792126 521.809378163844 1.35372630035137 0.436936080832801 1.56363153350365e-05 0.000177105552043991
"468" "ENSG00000028116.14" 1099.19518002224 1245.75797802959 952.632382014896 0.764701008394639 -0.387032318354167 3.20143914960768e-07 5.83444041864797e-06
"470" "ENSG00000028203.15" 3605.58180626258 4031.04035632219 3180.12325620298 0.788908811397869 -0.342069543630923 2.45753700435675e-07 4.59417978836044e-06
"472" "ENSG00000028310.15" 874.880744948066 699.248997960081 1050.51249193605 1.50234393613822 0.587215131200351 2.11573466691198e-13 1.74070813677175e-11
"475" "ENSG00000029153.12" 5482.40567984335 6045.20017803931 4919.61118164739 0.81380451213495 -0.297245815438298 1.93510709760893e-05 0.000213066770895627
